,R01_06_CO201,R01_06_FCI01,R01_06_TRU01,HTR9_VES01_AZ01,HTR9_VES01_SI01,HTR9_VES01_SV01,HTR9_VES01_TUD01,HTR9_VEN01_TI01,R01_02_TRU01,R01_07_TRU01
2025-08-05 09:30:00+00:00,587,249.2142857,24.26714286,141.7314286,748.9852254,46.6375,18.96,17.06571429,23.7,23.4
2025-08-05 09:35:00+00:00,587,244.3635251,24.20746461,142.6,730.5054717,46.89072727,19.3,17.01624258,23.70198286,23.4
2025-08-05 09:40:00+00:00,581.875,248.0397436,24.25846154,144.7272727,477.0463846,47.37777778,18.68,17.2,23.7,23.4
2025-08-05 09:45:00+00:00,579,249.1578947,24.2,145.725,726.1365298,47.64826389,18.85363636,17.2,23.69671053,23.39662162
2025-08-05 09:50:00+00:00,581.2984127,255.7772727,24.2,147.6622222,734.8707412,48.13333333,18.65725253,17.2,23.72727273,23.35727273
2025-08-05 09:55:00+00:00,580.5777778,249.2565657,24.17875598,149.2855556,632.0794533,48.45714286,18.72066958,17.2,23.79666667,23.6
2025-08-05 10:00:00+00:00,547.1233622,248.1504118,24.03796337,150.5595455,458.7509691,48.73254545,18.61315455,17.2,23.7389627,23.6
2025-08-05 10:05:00+00:00,510.1642857,248.1054545,23.9,153.2296429,812.8553636,49.31880952,18.54380952,17.202,23.7,23.54818182
2025-08-05 10:10:00+00:00,544.9933333,256.6601307,23.92729412,155.1790476,709.2797778,49.60704545,18.77079365,17.36729412,23.69647059,23.4
2025-08-05 10:15:00+00:00,573.3557895,251.19,24.00916667,156.6748333,638.868775,49.87697222,18.6985,17.44303571,23.6,23.4
2025-08-05 10:20:00+00:00,581.4,249.4615385,24.1,158.216,398.7107637,50.152,18.764,17.35948148,23.6,23.4
2025-08-05 10:25:00+00:00,593.6223228,249.0203596,24.12315789,160.36,397.6646207,50.42,19.622,17.37714286,23.61384615,23.4
2025-08-05 10:30:00+00:00,634.0634921,249.9714286,24.2,162.275,204.5179827,50.66666667,19.394,17.45404595,23.67266667,23.4
2025-08-05 10:35:00+00:00,626.7527778,249.1527273,24.2,164.2125,382.2716167,50.90142857,19.4475,17.30808696,23.6,23.4
2025-08-05 10:40:00+00:00,617.4357143,250.4477622,24.2,166.1947677,883.3283444,51.112,19.2374697,17.20169312,23.6,23.4
2025-08-05 10:45:00+00:00,616.2142857,243.8653846,24.2,167.8964286,834.3626923,51.24642857,19.2,17.225,23.6,23.38958333
2025-08-05 10:50:00+00:00,609,253.3075758,24.2,169.7922222,627.9426234,51.43777778,19.376,17.33428571,23.6,23.30666667
2025-08-05 10:55:00+00:00,601.0626263,249.1928571,24.2,171.5867857,425.4799606,51.5475,19.37625,17.32109091,23.6,23.3
2025-08-05 11:00:00+00:00,595.3777778,252.28,24.2,173.0654808,483.113101,51.62375,19.45485714,17.2,23.6,23.3
2025-08-05 11:05:00+00:00,599.7636364,252.374988,24.2,174.9109091,604.9291852,51.7,19.48181818,17.08740741,23.6,23.46240981
2025-08-05 11:10:00+00:00,591.1923077,252.0471429,24.2,177.302,859.1715659,51.77,19.32085714,17,23.6,23.58592593
2025-08-05 11:15:00+00:00,586.4361345,252.6,24.2,179.1557403,727.0991889,51.8,19.4584,17.13880342,23.60666667,23.6
2025-08-05 11:20:00+00:00,588.5636014,246.9588474,24.2,180.8079805,826.7686964,51.8,19.4065,17.11848275,23.67195879,23.59945946
2025-08-05 11:25:00+00:00,585.6325792,243.6179487,24.11631436,182.5103968,481.1786235,51.79047619,19.67429524,17.15008923,23.69446154,23.51846154
2025-08-05 11:30:00+00:00,527.6769231,254.3272727,23.99565217,185.2655,493.8435606,51.7,19.33175,17,23.68555184,23.50727273
2025-08-05 11:35:00+00:00,505.3777778,251.5,23.9,186.998,854.8475105,51.64,19.78,17,23.7,23.694
2025-08-05 11:40:00+00:00,496.325,251.625,23.9,188.84375,362.3461696,51.525,19.96298611,17.15,23.7,23.6
2025-08-05 11:45:00+00:00,492.4580952,246.6902564,23.9,189.98,534.0121648,51.46,19.856,17.24815385,23.7,23.6
2025-08-05 11:50:00+00:00,489,245,23.9,192.7,141.49,51.3,19.7,17.3,23.7,23.6
2025-08-05 11:55:00+00:00,489,247.8230517,23.9,193.5422857,210.1700328,51.20685714,19.5952381,17.11279241,23.7,23.6
2025-08-05 12:00:00+00:00,488.8584615,247.2484848,23.812,196.1921566,756.345642,50.89506566,19.6,16.96458874,23.7,23.512
2025-08-05 12:05:00+00:00,519.189011,251.0001567,23.90180473,197.6155556,585.6967805,50.75055556,19.60861538,17.16815519,23.7,23.49184803
2025-08-05 12:10:00+00:00,565.9487179,251.7133965,24.10079927,199.8073766,797.7125011,50.51636364,19.76877273,17.20330669,23.7,23.55039964
2025-08-05 12:15:00+00:00,587.9881579,250.089899,24.28129811,201.4846154,755.7743188,50.27090909,20.08705882,17.29464531,23.7,23.51870189
2025-08-05 12:20:00+00:00,586.3359307,255.4596135,24.3,203.1303182,882.0423423,49.99663492,20.2435641,17.41708696,23.7,23.42885619
2025-08-05 12:25:00+00:00,584.0142857,254.6970742,24.3,204.68,789.0070632,49.7725,20.00211111,17.26782654,23.7,23.4
2025-08-05 12:30:00+00:00,579.925,255.8977376,24.3,207.3647619,802.8583077,49.25333333,20.21428571,17.08633333,23.7,23.58181818
2025-08-05 12:35:00+00:00,581.1205357,252.9583333,24.38666667,208.6,783.69,49,20.3,17.1,23.7,23.6
2025-08-05 12:40:00+00:00,583.7025,247.0873684,24.4,209.2,795.0722,48.88,20.268,17.12210526,23.7,23.47368421
2025-08-05 12:45:00+00:00,585.5890756,244.9818182,24.4,212.1654545,838.9983556,48.276,20.26545455,17.2,23.7,23.4588961
2025-08-05 12:50:00+00:00,591.16,247.7333333,24.41454545,213.746978,841.8295518,47.88833333,20.23369231,17.2,23.77166667,23.50363636
2025-08-05 12:55:00+00:00,585.8571429,247.5282051,24.4,215.4634921,896.1148736,47.46730159,20.354,17.07368421,23.8,23.55673993
2025-08-05 13:00:00+00:00,581.2285714,247.7911005,24.4050066,216.195,841.0281729,47.269,20.51738462,17.02023027,23.8,23.59727231
2025-08-05 13:05:00+00:00,540.2242857,244.2688889,24.25090909,218.8432143,322.5706667,46.59714286,20.45149206,17.00644444,23.8,23.6
2025-08-05 13:10:00+00:00,508.4581197,246.7222222,24.05964912,220.3462424,366.7967483,46.10763636,20.21656667,17.1265641,23.8,23.72725146
2025-08-05 13:15:00+00:00,488.1,245.5666667,24,222.0785859,703.6532381,45.603,20.18455556,17.50337662,23.8,23.8
2025-08-05 13:20:00+00:00,481.3744444,252.6187524,23.924,223.32,201.7370136,45.21,20.32266667,17.54814815,23.8,23.8
2025-08-05 13:25:00+00:00,476.599026,252.6968475,23.9,224.6066667,178.1119966,44.80555556,20.14191919,16.93272849,23.8,23.86845238
2025-08-05 13:30:00+00:00,474.575,250.5423103,23.9,226.3348571,161.9284866,44.19542857,19.71671429,16.14114787,23.8,23.93694737
2025-08-05 13:35:00+00:00,473.0991453,250.3531987,23.79757576,227.9348571,599.7257576,43.64785714,19.71259091,15.66541538,23.76636364,23.89677576
2025-08-05 13:40:00+00:00,471.3295455,248.369697,23.7,229.4133333,720.9584,43.104,19.972,15.83,23.75227273,23.87878788
2025-08-05 13:45:00+00:00,469.1111111,251.8145455,23.7,230.7397143,729.3226227,42.57285714,20.37888889,16.08566845,23.746,23.95555556
2025-08-05 13:50:00+00:00,467.3777778,250.4909091,23.75227273,232.2,174.1908745,42,20.1,16.3,23.7,23.84772727
2025-08-05 13:55:00+00:00,465.4,250.580602,23.8,232.7511111,264.6368758,41.78,20.16222222,16.35166667,23.7,23.8
2025-08-05 14:00:00+00:00,464.6307692,170.7777778,23.8,234.94,254.8288597,40.9,20.32,16.28128205,23.7,23.88239316
2025-08-05 14:05:00+00:00,465.3,50.27567988,23.852,236.5925,316.8464623,40.16,20.06,15.28,23.82,24.06
2025-08-05 14:10:00+00:00,464.1377778,52.03962963,23.951,237.9705556,236.4607397,39.53333333,20.0275,14.926,23.96,24.22
2025-08-05 14:15:00+00:00,463.175,53.10909091,24,239.0533333,160.8651016,39.0625,19.79666667,16.01722222,24,24.18363636
2025-08-05 14:20:00+00:00,464.1714286,51.2,24.05818182,240.1927273,466.1024961,38.5,19.82321905,17.52572975,24.05818182,24.11636364
2025-08-05 14:25:00+00:00,465,51.34188034,24.1,241.795,291.5166667,37.705,18.95,18.69090909,24.1,24.1
2025-08-05 14:30:00+00:00,465.2,52.47206682,24.11818182,242.3582051,338.0663732,37.42717949,18.83228205,18.25149425,24.11454545,24.1
2025-08-05 14:35:00+00:00,465.375,51.15584416,24.19909091,244.3771429,640.5554026,36.4192381,18.45357143,15.78666667,24.19714286,24.1
2025-08-05 14:40:00+00:00,463.4057143,46.83812709,24.21964286,245.5530952,435.8546809,35.78769231,19.381,15.35595238,24.2,24.16314381
2025-08-05 14:45:00+00:00,461.9212121,49.35923077,24.3,246.658,585.6707601,35.25,19.55,16.31727273,24.23238462,24.32809524
2025-08-05 14:50:00+00:00,460.3066667,46.88047527,24.335,247.7826923,585.3795182,34.63628205,19.62040952,17.70106061,24.3274283,24.38939827
2025-08-05 14:55:00+00:00,460.2,46.65279503,24.41010989,249.2,562.1009697,33.82,19.698,18.62727273,24.43080745,24.43252747
2025-08-05 15:00:00+00:00,458.6963636,47.20593216,24.4829,250.0654545,544.7652191,33.30363636,19.77054545,17.44538333,24.50431826,24.51681591
2025-08-05 15:05:00+00:00,457.1171717,48.81684211,24.54,251.6337143,570.4054737,32.41942857,19.69258442,15.79851552,24.6,24.6
2025-08-05 15:10:00+00:00,457.05,48.41666667,24.6,252.8866667,553.1056667,31.67428571,19.95028571,16.21846154,24.63833333,24.63846154
2025-08-05 15:15:00+00:00,455.8333333,47.96590909,24.61263736,253.9479167,553.6081993,31.0375,20.11517857,16.96233766,24.7,24.70227273
2025-08-05 15:20:00+00:00,455.0596737,47.436186,24.68494118,254.9743254,534.7847712,30.44416667,20.12393651,17.35530579,24.709,24.77533207
2025-08-05 15:25:00+00:00,454.28,50.38,24.72,256.1333333,291.0242222,29.76888889,19.61022222,17.5,24.8,24.78
2025-08-05 15:30:00+00:00,453.9142857,49.46666667,24.8,256.8728571,120.07085,29.31285714,19.35714286,17.41544265,24.8,24.7
2025-08-05 15:35:00+00:00,453.3174603,48.64895105,24.8,258.2986667,418.0258371,28.33809524,19.44107143,17.3,24.8,24.72307692
2025-08-05 15:40:00+00:00,453,48.76363636,24.81229437,259.4775,451.4359818,27.61714286,19.6,17.3,24.81181818,24.88770563
2025-08-05 15:45:00+00:00,453,46.02608696,24.9,260.5,244.9173846,27,19.3,17.3,24.90521739,24.90355072
2025-08-05 15:50:00+00:00,452.675,48.82909091,24.9,260.9285714,254.6194667,26.7,19.3,17.16952381,25,25
2025-08-05 15:55:00+00:00,451.8257576,47.9270936,24.9,262.8142857,351.1681647,25.42571429,19.16921429,16.8,25,24.98153846
2025-08-05 16:00:00+00:00,451.9555556,47.29090909,24.92,263.88,433.617807,24.704,19.35066667,16.85272727,25.01818182,24.94
2025-08-05 16:05:00+00:00,451.085,49.76722408,25,264.9311111,374.584025,23.9525,19.14611111,16.9,25.1,25.1
2025-08-05 16:10:00+00:00,451.2,47.35428571,25,265.9854545,359.7510155,23.2747619,18.72641667,16.9,25.1,25.08166667
2025-08-05 16:15:00+00:00,452,47,25,267.06625,361.2835065,22.53541667,18.5,16.9,25.1,25
2025-08-05 16:20:00+00:00,451.8464646,47.95871148,25.09605297,267.9948443,204.4098768,21.89412016,18.81135,16.79189407,25.19591444,25.19210593
2025-08-05 16:25:00+00:00,452.78,48,25.1,268.8843571,339.6109211,21.2955,18.3555,16.65873684,25.2,25.11578947
2025-08-05 16:30:00+00:00,451.3818182,45.89011396,25.10057143,269.6763636,344.4579377,20.78,18.301,16.4982357,25.28296296,25.25388239
2025-08-05 16:35:00+00:00,451,48.24819181,25.18328829,270.9227778,299.8928536,19.86944444,18.41880342,16.31282459,25.30153846,25.29891892
2025-08-05 16:40:00+00:00,451.9166667,47.32380952,25.289,272.15,273.7312929,19.03,18.45205556,16.24505051,25.38857143,25.38571429
2025-08-05 16:45:00+00:00,451,47.65333333,25.3,273.07,225.8515364,18.37090909,17.9945,16.966,25.404,25.4
2025-08-05 16:50:00+00:00,451,48,25.3,273.94,145.6742651,17.74,17.924,17.67847619,25.48565302,25.48285714
2025-08-05 16:55:00+00:00,451,48.60028986,25.4,275.2106025,139.2132656,16.885,18.3,18,25.5,25.5
2025-08-05 17:00:00+00:00,452.5914286,46.44077922,25.4,276.3505556,42.15715385,16.03222222,18.25555556,17.6168951,25.52537662,25.41468531
2025-08-05 17:05:00+00:00,451.35,46.08333333,25.4,277.0405462,33.17359848,15.57104072,18.175,16.86748737,25.505,25.4
2025-08-05 17:10:00+00:00,452.1492063,46.70989067,25.26030769,278.2114286,27.50441371,14.75714286,17.576,16.09357143,25.5,25.33015385
2025-08-05 17:15:00+00:00,451.4,49.20621849,25.28153846,279.1675556,37.05913725,14.05488889,17.13527273,15.8575,25.5,25.3
2025-08-05 17:20:00+00:00,451.7954545,48.45244755,25.3,280.2038889,52.55196744,13.34737374,16.18555556,16.10347826,25.42447552,25.3
2025-08-05 17:25:00+00:00,452.0841479,47.70969188,25.3,280.8080805,47.0789248,12.94030075,15.75702501,16.3163233,25.4,25.25318135
2025-08-05 17:30:00+00:00,452.8333333,47.96923077,25.3,282.2466667,36.96767407,11.87314286,15.08866667,16.53657143,25.4,25.2
2025-08-05 17:35:00+00:00,452.5211853,47.69750811,25.3,283.199215,35.30518983,11.23429726,14.99745455,17.87059062,25.4,25.2
2025-08-05 17:40:00+00:00,453.3878788,45.97425287,25.3,284.2961905,72.10603533,10.46190476,14.9447619,17.55856952,25.33356322,25.2
2025-08-05 17:45:00+00:00,453.2858974,46.6,25.3,285.0961905,139.3408012,9.915238095,15.09506494,16.93228243,25.3,25.2
2025-08-05 17:50:00+00:00,452.3504274,47.16909091,25.3,286.18,143.0553134,9.1475,15.38690909,16.304,25.3,25.2
2025-08-05 17:55:00+00:00,452.0685714,47.63333333,25.3,287.3241667,135.5530727,8.382222222,15.77333333,16.2,25.3,25.2
2025-08-05 18:00:00+00:00,452.5,47.96428571,25.3,288.0722222,107.5363393,7.883333333,15.7525,16.63076299,25.3,25.2
2025-08-05 18:05:00+00:00,453.4564662,47.83484594,25.3,289.192,83.47380308,7.13,15.78653968,17.90166667,25.3,25.16451337
2025-08-05 18:10:00+00:00,446.7274185,47.94642857,25.3,289.97925,73.71520879,6.613333333,15.86721637,17.799375,25.3,25.10803571
2025-08-05 18:15:00+00:00,441.0287179,47.57391304,25.3,291.2765,49.80496651,5.719928571,16.0205,17.15274923,25.3,25.1
2025-08-05 18:20:00+00:00,441.4994118,46.67,25.29605297,292.2319524,23.58664386,5.093492064,15.90182222,16.83458647,25.1995,25.1
2025-08-05 18:25:00+00:00,442,46.45617716,25.20724138,293.2413584,18.8065066,4.382680098,15.81455556,16.52555556,25.1,25.1
2025-08-05 18:30:00+00:00,442,47,25.1,293.7972222,17.01818182,4.005555556,15.7,16.40454545,25.1,25.1
2025-08-05 18:35:00+00:00,440.125,46.74747475,25.1,295.4667659,15.38756944,2.967857143,15.82142857,16.20833333,25.2,25
2025-08-05 18:40:00+00:00,440.9307692,46.984,25.14895727,296.2402273,12.26362963,2.4785,15.56590909,16.97135043,25.10596581,25
2025-08-05 18:45:00+00:00,441.5875,47.97391304,25.2,297.2867302,9.852730535,1.814767677,15.66209091,17.94617391,25,25
2025-08-05 18:50:00+00:00,441.6788462,47.54941176,25.2,298.4848889,7.851298413,1.08,15.461,17.20828571,25.05776471,25
2025-08-05 18:55:00+00:00,442,46.88077325,25.14737722,299.38,5.898073864,0.5,15.5,16.81818182,25.1,25
2025-08-05 19:00:00+00:00,441,23.70238095,25,300.2988095,4.369794372,-0.001190476,15.47642857,16.51883117,25.1,24.94772727
2025-08-05 19:05:00+00:00,440.5,0,25,301.1,3.53,-0.4,15.38,16.6,25.1,24.93344639
2025-08-05 19:10:00+00:00,441.4333333,0,25,302.0591667,2.5622,-0.986111111,15.197,17.55633333,25.1,25
2025-08-05 19:15:00+00:00,440,0,25,302.9,1.7,-1.5,15,18.4,25.04097466,25
2025-08-05 19:20:00+00:00,439.7541176,0,25,304.325,0.859454546,-2.295,15.01977778,19.10727273,24.9,24.96975
2025-08-05 19:25:00+00:00,439.54,0,24.9573913,305.4733333,0.430906667,-2.9375,14.998,19.55762238,24.9,24.90538462
2025-08-05 19:30:00+00:00,438.668254,0,24.9,306.6133333,0.184888889,-3.588,14.9,19.9284632,24.94117647,24.9
2025-08-05 19:35:00+00:00,439.8916667,0,24.9,307.7946667,0.070877193,-4.244666667,14.7505,20.19363636,25,24.9
2025-08-05 19:40:00+00:00,439.1986607,0,24.9,308.575,0.010806159,-4.63452381,14.66287179,20.42542752,24.95,24.9
2025-08-05 19:45:00+00:00,436.9571429,0,24.9,309.7123077,0,-5.271678322,14.6,20.69215385,24.8,24.8706
2025-08-05 19:50:00+00:00,437.2833333,0,24.9,310.7533333,0,-5.78,14.56,20.94541935,24.8,24.8
2025-08-05 19:55:00+00:00,437.65625,0,24.8725,311.9790179,0,-6.342857143,14.47361111,21.18362573,24.83333333,24.8
2025-08-05 20:00:00+00:00,436.675,0,24.8,312.9713889,0,-6.852944444,14.41686111,21.28,24.9,24.8
2025-08-05 20:05:00+00:00,435.3174242,0,24.8,313.6694444,0,-7.190707071,14.29941414,21.43480519,24.85852843,24.8
2025-08-05 20:10:00+00:00,435,0,24.8,315.1,0,-7.9,14.2,21.56621067,24.7,24.8
2025-08-05 20:15:00+00:00,436.9777778,0,24.8,316.4075,0,-8.448181818,14.05163636,21.73168831,24.7,24.77662338
2025-08-05 20:20:00+00:00,435.5980952,0,24.8,317.3457143,0,-8.8945,13.89194139,21.83800866,24.7,24.70808081
2025-08-05 20:25:00+00:00,436.7631746,0,24.8,318.644127,0,-9.4335,13.6881,21.96166667,24.71076923,24.7
2025-08-05 20:30:00+00:00,435.9208333,0,24.8,319.716,0,-9.848,13.6,22,24.8,24.7
2025-08-05 20:35:00+00:00,435.0444444,0,24.8,320.7266667,0,-10.3,13.6,22.07939394,24.77904762,24.7
2025-08-05 20:40:00+00:00,434.86,0,24.77454545,322.0709524,0,-10.83873377,13.55555556,22.2,24.728,24.7
2025-08-05 20:45:00+00:00,434,0,24.7,323.1888636,0,-11.24214286,13.6,22.21832776,24.8,24.7
2025-08-05 20:50:00+00:00,434,0,24.7,324.2041667,0,-11.68,13.7,22.32272727,24.77,24.7
2025-08-05 20:55:00+00:00,434.975,0,24.7,325.1954167,0,-12.0225974,13.69095192,22.40952941,24.6,24.7
2025-08-05 21:00:00+00:00,434,0,24.7,326.1542857,0,-12.32666667,13.59466667,22.5,24.6,24.7
2025-08-05 21:05:00+00:00,434.640404,0,24.7,327.2298095,0,-12.71779487,13.4811627,22.5,24.60071429,24.7
2025-08-05 21:10:00+00:00,435.0153846,0,24.7,328.8814286,0,-13.2847619,13.32515152,22.5,24.682,24.61764706
2025-08-05 21:15:00+00:00,435.640404,0,24.7,329.9858333,0,-13.64,13.22,22.58105263,24.69833333,24.6
2025-08-05 21:20:00+00:00,434.0376068,0,24.7,331.2082051,0,-13.98704545,13.10376068,22.6,24.60186667,24.6
2025-08-05 21:25:00+00:00,436,0,24.7,332.3778571,0,-14.32714286,13.01733333,22.61703349,24.5,24.6
2025-08-05 21:30:00+00:00,433.0153846,0,24.7,333.6493333,0,-14.69085714,13.06705556,22.7,24.5,24.6
2025-08-05 21:35:00+00:00,433.0303509,0,24.70307692,334.543359,0,-14.92714286,13.04473557,22.7,24.5,24.6
2025-08-05 21:40:00+00:00,433.6,0,24.70281739,336.114697,0,-15.32666667,13.1,22.7,24.50086957,24.5976
2025-08-05 21:45:00+00:00,434.0694444,0,24.6,337.1142857,0,-15.55833333,13.1,22.7,24.6,24.58068182
2025-08-05 21:50:00+00:00,433.1666667,0,24.6,338.2941667,0,-15.8352381,13.16833333,22.768,24.6,24.516
2025-08-05 21:55:00+00:00,434.6329825,0,24.6,339.251,0,-16.01454545,13.2,22.8,24.6,24.5
2025-08-05 22:00:00+00:00,433.0153846,0,24.6,340.6016667,0,-16.31454545,13.21066667,22.86847291,24.6,24.5
2025-08-05 22:05:00+00:00,432,0,24.6,341.9221429,0,-16.60333333,13.198,22.9,24.6,24.5
2025-08-05 22:10:00+00:00,432,0,24.6,342.8320658,0,-16.73559649,13.11150649,22.9,24.6,24.5
2025-08-05 22:15:00+00:00,431.1714286,0,24.6,343.994,0,-16.9,13,22.9,24.43407407,24.5
2025-08-05 22:20:00+00:00,431.1252525,0,24.6,345.1155556,0,-17.09964286,13.05171717,22.9,24.4,24.5
2025-08-05 22:25:00+00:00,431.6,0,24.59450292,346.86,0,-17.36,13.1,22.9,24.47668616,24.5
2025-08-05 22:30:00+00:00,432,0,24.6,348.3164921,0,-17.56813492,13.10969877,22.9,24.5,24.5
2025-08-05 22:35:00+00:00,431.3076923,0,24.52228571,349.3109091,0,-17.68668182,13.10076768,22.9,24.5,24.5
2025-08-05 22:40:00+00:00,430,0,24.5,350.6,0,-17.8,13.1,22.9,24.5,24.5
2025-08-05 22:45:00+00:00,430,0,24.5,351.4259091,0,-17.87544444,13.1,22.9,24.5,24.5
2025-08-05 22:50:00+00:00,430.6495338,0,24.5,352.7317778,0,-17.99171717,13.1,22.9,24.4660421,24.43534737
2025-08-05 22:55:00+00:00,429.1777778,0,24.5,354.5371717,0,-18.1,13.08306667,22.95090909,24.33454545,24.4
2025-08-05 23:00:00+00:00,428,0,24.5,355.1,0,-18.1,13.05,23,24.3,24.4
2025-08-05 23:05:00+00:00,428,0,24.5,356.42,0,-18.16,13.08125,23,24.36521739,24.4
2025-08-05 23:10:00+00:00,427.8833333,0,24.56314381,358.2,0,-18.2,13.02161039,23,24.4,24.4
2025-08-05 23:15:00+00:00,427.9171795,0,24.6,287.6786667,0,-18.3,13.00271429,23.07604278,24.4,24.4
2025-08-05 23:20:00+00:00,428.225,0,24.6,0.998285714,0,-18.3,13,23.1,24.4,24.4
2025-08-05 23:25:00+00:00,429.5,0,24.6,2.033269231,0,-18.26826923,12.97384615,23.1,24.4,24.4
2025-08-05 23:30:00+00:00,428.1855006,0,24.6,3.351307692,0,-18.2,12.87133333,23.1,24.4,24.4
2025-08-05 23:35:00+00:00,427.6818182,0,24.52850242,4.24375,0,-18.175,12.86440476,23.1,24.4,24.35720612
2025-08-05 23:40:00+00:00,427.8,0,24.4,5.6725,0,-18.1,12.97032143,23.1,24.4,24.3
2025-08-05 23:45:00+00:00,427.35,0,24.4,7.0125,0,-18.02,12.98266667,23.1,24.28,24.3
2025-08-05 23:50:00+00:00,426.7457143,0,24.4,8.035878788,0,-17.93571429,12.93208333,23.1,24.2,24.3
2025-08-05 23:55:00+00:00,427,0,24.4,9.479666667,0,-17.81261111,12.89755556,23.1,24.24214286,24.3
2025-08-06 00:00:00+00:00,426.8992308,0,24.4,10.60443579,0,-17.69833333,12.80166667,23.1,24.3,24.3
2025-08-06 00:05:00+00:00,425.3263889,0,24.4,11.8734127,0,-17.57975469,12.88506349,23.1,24.3,24.3
2025-08-06 00:10:00+00:00,425.6166667,0,24.4,13.34452381,0,-17.40181818,12.90033333,23.1,24.3,24.3
2025-08-06 00:15:00+00:00,426.6545455,0,24.4,14.50833333,0,-17.24,12.9,23.1,24.3,24.3
2025-08-06 00:20:00+00:00,426.9254545,0,24.446,15.78833333,0,-17.04,12.9,23.1,24.3,24.3
2025-08-06 00:25:00+00:00,426.6,0,24.5,16.97,0,-16.83,12.82,23.1,24.3,24.3
2025-08-06 00:30:00+00:00,426.1111111,0,24.5,18.19479167,0,-16.7,12.8,23.1,24.3,24.3
2025-08-06 00:35:00+00:00,426,0,24.5,19.2675,0,-16.505,12.8,23.1,24.25384615,24.3
2025-08-06 00:40:00+00:00,425.8857143,0,24.42923077,20.67630952,0,-16.1475,12.8,23.1,24.165,24.26461538
2025-08-06 00:45:00+00:00,425.7818182,0,24.3,21.82666667,0,-15.92,12.8,23.1,24.1,24.2
2025-08-06 00:50:00+00:00,425,0,24.3,22.72,0,-15.74,12.8,23.1,24.1,24.2
2025-08-06 00:55:00+00:00,425.4363636,0,24.3,24.2,0,-15.38,12.8,23.1,24.13738095,24.2
2025-08-06 01:00:00+00:00,426.2942857,0,24.3,25.04,0,-15.18,12.7575,23.1,24.19806523,24.2
2025-08-06 01:05:00+00:00,426.385,0,24.3,26.42507937,0,-14.79047619,12.63777778,23.1,24.2,24.2
2025-08-06 01:10:00+00:00,425.4854701,0,24.3,27.91066667,0,-14.38866667,12.6,23.1,24.2,24.2
2025-08-06 01:15:00+00:00,423.5454545,0,24.3,29.01714286,0,-14.05428571,12.6,23.1,24.2,24.2
2025-08-06 01:20:00+00:00,422.8666667,0,24.32909091,30.25107143,0,-13.70285714,12.56142857,23.1,24.2,24.2
2025-08-06 01:25:00+00:00,425.5,0,24.4,31.15,0,-13.425,12.525,23.1,24.2,24.2
2025-08-06 01:30:00+00:00,424.05,0,24.4,32.165,0,-13.125,12.58,23.1,24.16666667,24.2
2025-08-06 01:35:00+00:00,424.9666667,0,24.4,33.4,0,-12.732,12.536,23.1,24,24.2
2025-08-06 01:40:00+00:00,424.9425,0,24.386,34.70454545,0,-12.22722222,12.52487273,23.1,24,24.193
